study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
54,65,62,51,346,Happy,Productive
59,37,80,67,329,Neutral,Leisure
130,60,118,83,424,Happy,Leisure
115,48,199,177,332,Happy,Leisure
79,50,131,67,462,Happy,Leisure
16,5,236,52,446,Sad,Leisure
94,65,103,26,380,Happy,Productive
61,17,212,67,475,Energetic,Leisure
164,6,17,25,354,Neutral,Productive
32,51,189,105,392,Happy,Leisure
127,36,27,46,470,Happy,Productive
167,67,27,136,353,Tired,Productive
81,65,72,85,410,Neutral,Leisure
151,46,237,64,358,Energetic,Leisure
115,54,29,25,390,Happy,Productive
56,1,121,61,353,Happy,Leisure
158,16,116,89,437,Tired,Leisure
119,39,172,30,395,Tired,Leisure
77,6,225,82,332,Sad,Leisure
58,83,76,88,456,Happy,Leisure
22,90,238,12,381,Happy,Leisure
62,64,206,63,300,Tired,Leisure
115,87,110,104,456,Energetic,Leisure
59,88,165,54,345,Neutral,Leisure
150,49,85,148,310,Sad,Leisure
105,42,168,70,373,Tired,Leisure
106,36,205,48,326,Energetic,Leisure
136,7,45,25,418,Happy,Productive
73,61,235,52,342,Happy,Leisure
150,74,101,159,382,Tired,Leisure
50,90,166,148,463,Tired,Leisure
5,66,65,18,469,Neutral,Leisure
71,89,170,67,440,Tired,Leisure
96,50,2,89,374,Energetic,Productive
126,35,159,142,302,Sad,Leisure
106,40,98,11,359,Energetic,Productive
2,36,15,47,370,Neutral,Leisure
41,62,94,157,327,Happy,Leisure
148,31,37,70,410,Tired,Productive
151,78,106,143,460,Neutral,Leisure
174,1,25,2,341,Happy,Productive
3,74,187,44,472,Sad,Leisure
98,16,211,37,366,Sad,Leisure
17,82,193,5,391,Tired,Leisure
180,51,155,133,467,Neutral,Leisure
113,17,139,15,445,Neutral,Leisure
157,87,49,95,477,Neutral,Productive
88,68,220,65,339,Tired,Leisure
25,80,149,61,426,Tired,Leisure
170,88,102,138,308,Sad,Productive
138,78,131,165,404,Energetic,Leisure
94,65,183,21,305,Happy,Leisure
43,9,145,91,449,Neutral,Leisure
58,11,236,154,423,Happy,Leisure
14,59,88,0,315,Happy,Leisure
114,21,91,83,450,Tired,Leisure
8,35,144,107,403,Sad,Leisure
169,81,212,144,445,Neutral,Leisure
43,5,113,39,478,Happy,Leisure
65,16,198,63,389,Tired,Leisure
175,87,142,156,400,Energetic,Leisure
55,72,161,50,339,Tired,Leisure
68,10,66,149,422,Sad,Leisure
76,83,129,21,300,Tired,Productive
16,62,59,101,382,Happy,Leisure
55,57,40,89,329,Neutral,Leisure
2,80,141,3,380,Happy,Leisure
164,3,88,92,359,Energetic,Leisure
170,14,38,66,338,Neutral,Productive
139,21,42,95,459,Neutral,Productive
101,59,103,54,317,Tired,Productive
71,24,23,17,390,Neutral,Productive
46,83,179,44,430,Energetic,Leisure
28,81,123,53,409,Sad,Leisure
172,48,128,89,436,Sad,Productive
33,55,14,124,463,Neutral,Leisure
106,88,183,77,436,Neutral,Leisure
28,87,38,43,350,Sad,Productive
82,83,30,38,329,Energetic,Productive
151,66,73,141,351,Energetic,Productive
124,69,87,87,387,Happy,Productive
2,57,14,80,348,Sad,Leisure
81,22,85,30,398,Sad,Leisure
157,68,80,28,348,Sad,Productive
37,35,207,94,338,Neutral,Leisure
2,76,49,99,319,Sad,Leisure
94,81,95,62,399,Sad,Productive
83,84,222,13,382,Tired,Leisure
14,13,52,2,454,Energetic,Leisure
83,9,60,2,328,Neutral,Productive
26,21,226,53,372,Sad,Leisure
54,17,86,171,306,Happy,Leisure
177,55,165,166,410,Tired,Leisure
99,38,196,69,337,Tired,Leisure
46,82,151,178,448,Neutral,Leisure
160,2,70,132,303,Energetic,Leisure
65,34,174,23,434,Energetic,Leisure
24,22,77,146,471,Energetic,Leisure
54,54,10,39,351,Tired,Productive
53,44,227,15,331,Energetic,Leisure
125,46,103,82,343,Sad,Leisure
176,61,180,126,476,Happy,Leisure
176,15,66,107,348,Neutral,Productive
44,89,159,104,407,Tired,Leisure
107,86,46,126,313,Energetic,Productive
55,87,121,162,431,Happy,Leisure
101,0,212,131,315,Sad,Leisure
78,84,227,24,357,Sad,Leisure
6,3,117,127,428,Tired,Leisure
103,63,4,110,381,Happy,Productive
72,11,83,169,358,Sad,Leisure
143,80,160,159,421,Energetic,Leisure
88,41,180,131,449,Neutral,Leisure
85,11,99,167,361,Happy,Leisure
156,49,40,171,433,Happy,Leisure
101,25,236,99,477,Energetic,Leisure
153,86,202,33,409,Sad,Productive
108,19,28,149,462,Energetic,Leisure
114,90,144,88,378,Neutral,Leisure
139,11,232,20,325,Energetic,Leisure
116,44,24,119,474,Neutral,Productive
35,84,220,111,403,Sad,Leisure
35,62,45,9,473,Sad,Productive
23,47,47,73,366,Tired,Leisure
39,75,55,30,368,Happy,Productive
71,14,58,81,478,Neutral,Leisure
76,63,65,154,363,Neutral,Leisure
32,48,11,26,367,Happy,Productive
15,21,15,157,314,Tired,Leisure
86,39,87,53,468,Sad,Leisure
123,70,183,57,409,Tired,Leisure
132,51,180,145,336,Tired,Leisure
122,80,234,157,473,Happy,Leisure
105,48,27,24,439,Sad,Productive
31,36,140,18,401,Energetic,Leisure
159,36,164,3,360,Happy,Productive
134,65,223,83,412,Neutral,Leisure
46,6,196,149,448,Tired,Leisure
132,31,110,133,456,Neutral,Leisure
145,13,201,136,356,Happy,Leisure
21,44,12,130,347,Neutral,Leisure
79,75,139,19,468,Happy,Leisure
135,22,176,10,356,Tired,Leisure
101,55,135,146,335,Energetic,Leisure
121,82,91,159,459,Happy,Leisure
101,66,175,89,440,Neutral,Leisure
156,88,183,63,422,Energetic,Leisure
161,49,180,45,314,Neutral,Leisure
49,15,231,50,384,Tired,Leisure
158,4,131,74,342,Tired,Leisure
67,6,105,11,323,Energetic,Leisure
12,84,206,43,376,Happy,Leisure
65,8,41,48,422,Tired,Leisure
147,76,234,77,390,Happy,Leisure
112,30,150,151,337,Energetic,Leisure
108,19,68,111,394,Energetic,Leisure
79,17,226,143,453,Tired,Leisure
77,3,140,67,320,Energetic,Leisure
66,63,8,48,342,Energetic,Productive
152,37,39,106,342,Tired,Productive
81,46,219,138,455,Tired,Leisure
42,67,68,108,301,Happy,Leisure
83,18,119,39,348,Energetic,Leisure
46,24,197,178,467,Sad,Leisure
12,21,141,113,301,Happy,Leisure
83,10,127,19,415,Neutral,Leisure
161,7,181,114,354,Neutral,Leisure
76,33,158,134,303,Tired,Leisure
13,79,142,167,470,Happy,Leisure
171,64,67,76,410,Neutral,Productive
54,74,77,74,457,Neutral,Leisure
162,62,46,49,316,Sad,Productive
46,29,213,130,420,Happy,Leisure
148,13,11,171,349,Energetic,Leisure
61,78,164,33,394,Tired,Leisure
114,84,177,55,408,Sad,Leisure
160,19,168,166,376,Sad,Leisure
176,34,230,40,463,Sad,Leisure
65,70,205,51,403,Happy,Leisure
50,37,140,159,325,Sad,Leisure
173,24,74,6,469,Sad,Productive
162,87,79,83,336,Energetic,Productive
149,38,229,148,372,Tired,Leisure
91,22,126,124,355,Happy,Leisure
118,53,211,152,416,Neutral,Leisure
94,42,145,118,378,Neutral,Leisure
128,88,18,6,386,Sad,Productive
177,1,240,88,471,Happy,Leisure
176,74,4,160,355,Energetic,Productive
126,76,50,114,302,Energetic,Productive
77,54,179,111,379,Tired,Leisure
132,56,112,103,451,Neutral,Leisure
161,28,65,59,379,Sad,Productive
32,39,190,10,480,Happy,Leisure
12,39,189,51,349,Happy,Leisure
96,64,173,153,319,Energetic,Leisure
135,78,172,124,379,Neutral,Leisure
38,51,148,34,318,Energetic,Leisure
135,67,155,57,359,Energetic,Leisure
15,16,35,167,444,Energetic,Leisure
169,14,61,17,380,Energetic,Productive
13,28,94,63,315,Neutral,Leisure
82,55,197,75,306,Happy,Leisure
9,68,234,112,417,Sad,Leisure
138,41,152,148,344,Happy,Leisure
125,49,60,112,322,Neutral,Productive
55,13,16,116,345,Energetic,Leisure
78,6,84,91,334,Energetic,Leisure
133,6,71,174,356,Energetic,Leisure
11,68,101,9,374,Energetic,Leisure
143,1,60,160,444,Happy,Leisure
109,30,41,29,400,Sad,Productive
171,36,21,73,311,Tired,Productive
65,37,214,125,360,Neutral,Leisure
41,75,142,77,470,Sad,Leisure
67,54,18,16,452,Energetic,Productive
133,84,175,161,446,Energetic,Leisure
60,54,148,146,327,Tired,Leisure
154,5,38,78,460,Energetic,Productive
93,22,230,100,403,Sad,Leisure
48,77,209,39,393,Tired,Leisure
26,68,160,115,306,Happy,Leisure
168,71,218,70,363,Neutral,Leisure
31,26,149,169,339,Energetic,Leisure
162,81,228,100,391,Happy,Leisure
85,17,140,68,446,Energetic,Leisure
79,25,7,120,425,Neutral,Leisure
126,63,73,58,311,Happy,Productive
10,69,56,117,472,Energetic,Leisure
68,17,136,53,456,Happy,Leisure
156,23,123,146,423,Tired,Leisure
28,50,168,63,478,Neutral,Leisure
120,75,210,128,332,Energetic,Leisure
43,51,118,114,478,Sad,Leisure
162,69,43,177,452,Neutral,Productive
138,60,108,131,389,Neutral,Leisure
171,65,155,89,459,Energetic,Leisure
143,85,113,114,400,Tired,Productive
22,22,237,110,306,Neutral,Leisure
122,41,207,47,408,Happy,Leisure
141,76,174,153,313,Sad,Leisure
25,42,95,14,325,Sad,Leisure
2,24,76,147,405,Neutral,Leisure
11,40,117,148,456,Sad,Leisure
56,44,142,142,390,Tired,Leisure
128,49,219,57,343,Neutral,Leisure
110,54,15,38,391,Happy,Productive
117,11,97,160,304,Energetic,Leisure
113,12,237,141,396,Tired,Leisure
117,60,128,29,344,Sad,Productive
35,27,10,16,442,Neutral,Productive
26,35,21,12,322,Sad,Productive
116,6,231,157,422,Neutral,Leisure
130,1,129,10,367,Tired,Leisure
158,11,31,165,327,Energetic,Leisure
97,53,128,83,379,Sad,Leisure
109,63,1,107,369,Tired,Productive
92,43,161,112,398,Neutral,Leisure
100,88,62,71,401,Sad,Productive
67,72,6,172,470,Tired,Leisure
36,12,231,105,375,Sad,Leisure
156,62,95,142,463,Energetic,Leisure
68,65,228,17,305,Energetic,Leisure
92,74,199,87,348,Energetic,Leisure
71,31,138,89,421,Sad,Leisure
112,63,19,127,437,Energetic,Productive
148,15,49,6,475,Tired,Productive
115,60,56,22,480,Happy,Productive
163,85,4,167,446,Neutral,Productive
47,14,50,133,433,Neutral,Leisure
168,63,134,17,404,Happy,Productive
94,62,153,155,349,Tired,Leisure
8,60,86,81,472,Sad,Leisure
85,82,64,35,414,Tired,Productive
107,31,173,168,380,Happy,Leisure
143,18,234,74,340,Sad,Leisure
89,63,83,93,329,Neutral,Leisure
65,47,190,38,358,Sad,Leisure
168,44,191,58,445,Neutral,Leisure
151,13,70,27,439,Neutral,Productive
161,36,26,119,480,Sad,Productive
121,13,136,117,465,Happy,Leisure
148,58,163,84,327,Energetic,Leisure
101,72,78,138,350,Tired,Leisure
75,33,60,59,411,Happy,Leisure
16,72,222,165,351,Sad,Leisure
152,89,56,88,396,Tired,Productive
69,40,165,110,453,Neutral,Leisure
30,12,70,110,374,Happy,Leisure
147,87,218,77,340,Sad,Leisure
77,7,73,3,427,Neutral,Productive
71,71,201,136,389,Tired,Leisure
51,60,9,28,440,Neutral,Productive
125,58,235,145,382,Happy,Leisure
114,89,99,61,397,Sad,Productive
1,84,149,116,422,Sad,Leisure
63,24,90,115,387,Tired,Leisure
124,6,236,48,407,Tired,Leisure
148,16,217,93,444,Energetic,Leisure
128,76,132,9,411,Sad,Productive
44,0,181,79,327,Energetic,Leisure
47,37,76,42,396,Happy,Leisure
144,48,101,48,397,Tired,Productive
4,59,129,59,365,Sad,Leisure
8,8,156,141,310,Sad,Leisure
42,55,94,145,443,Neutral,Leisure
64,23,207,24,454,Tired,Leisure
168,67,197,96,355,Energetic,Leisure
63,25,149,88,408,Energetic,Leisure
166,9,28,111,447,Energetic,Productive
27,13,136,162,301,Tired,Leisure
151,56,225,121,333,Neutral,Leisure
53,89,125,106,396,Energetic,Leisure
51,7,116,113,467,Tired,Leisure
158,85,124,115,392,Sad,Productive
179,5,151,124,464,Sad,Leisure
125,58,82,157,442,Sad,Leisure
116,10,215,13,453,Energetic,Leisure
24,11,48,65,470,Sad,Leisure
109,23,205,67,439,Tired,Leisure
51,8,225,124,476,Sad,Leisure
176,84,200,140,418,Neutral,Leisure
26,0,200,3,384,Tired,Leisure
137,12,161,91,364,Energetic,Leisure
125,46,131,74,445,Tired,Leisure
44,61,59,117,345,Energetic,Leisure
17,59,27,145,358,Tired,Leisure
116,76,62,37,462,Sad,Productive
81,73,106,76,312,Neutral,Leisure
67,2,78,109,373,Tired,Leisure
151,40,59,12,367,Tired,Productive
113,52,190,57,367,Energetic,Leisure
36,21,202,161,312,Tired,Leisure
48,66,23,33,356,Neutral,Productive
105,88,143,115,359,Energetic,Leisure
12,19,231,125,439,Tired,Leisure
180,18,220,68,313,Tired,Leisure
139,21,85,177,332,Tired,Leisure
4,44,88,163,339,Neutral,Leisure
4,71,95,123,418,Sad,Leisure
172,13,3,67,318,Energetic,Productive
101,74,117,180,301,Happy,Leisure
50,43,42,95,346,Neutral,Leisure
22,74,122,91,334,Energetic,Leisure
33,65,13,24,447,Tired,Productive
75,77,216,114,387,Sad,Leisure
53,60,7,29,332,Tired,Productive
34,47,197,117,345,Neutral,Leisure
93,26,64,142,309,Happy,Leisure
179,67,30,42,474,Sad,Productive
69,66,104,67,334,Sad,Leisure
165,37,116,47,457,Tired,Productive
120,88,139,135,344,Happy,Leisure
38,35,3,46,383,Happy,Productive
93,63,227,19,452,Sad,Leisure
129,35,57,3,361,Neutral,Productive
174,89,154,13,328,Tired,Productive
4,72,58,103,305,Energetic,Leisure
143,65,169,73,434,Neutral,Leisure
7,11,68,111,380,Neutral,Leisure
47,78,107,52,426,Sad,Leisure
138,29,66,62,330,Tired,Productive
34,22,71,122,349,Energetic,Leisure
51,24,213,20,397,Neutral,Leisure
79,81,125,64,374,Happy,Leisure
8,85,62,90,426,Neutral,Leisure
3,2,215,154,305,Energetic,Leisure
47,33,12,165,413,Energetic,Leisure
41,7,14,64,382,Neutral,Leisure
145,20,179,13,431,Happy,Leisure
90,44,42,156,448,Sad,Leisure
19,29,113,17,462,Happy,Leisure
5,46,26,123,428,Neutral,Leisure
46,1,100,53,363,Energetic,Leisure
159,55,133,140,317,Sad,Leisure
96,81,135,160,466,Energetic,Leisure
98,46,160,10,377,Tired,Leisure
117,61,221,153,388,Happy,Leisure
57,61,81,45,350,Energetic,Leisure
152,67,18,50,439,Neutral,Productive
118,8,203,2,380,Happy,Leisure
27,29,106,13,357,Neutral,Leisure
47,48,237,3,432,Neutral,Leisure
92,67,83,160,313,Energetic,Leisure
31,8,218,42,374,Energetic,Leisure
81,43,95,98,337,Energetic,Leisure
7,3,82,161,332,Energetic,Leisure
136,36,28,73,362,Neutral,Productive
34,30,222,35,388,Energetic,Leisure
42,40,39,171,309,Tired,Leisure
98,2,76,59,409,Neutral,Leisure
26,80,113,102,327,Tired,Leisure
73,24,132,56,321,Energetic,Leisure
104,15,99,92,311,Neutral,Leisure
88,3,184,179,369,Happy,Leisure
67,65,81,138,354,Energetic,Leisure
37,10,126,175,418,Neutral,Leisure
133,81,79,156,380,Sad,Leisure
84,89,66,93,306,Energetic,Productive
88,76,132,43,320,Sad,Leisure
128,14,99,83,398,Tired,Leisure
132,76,80,60,431,Neutral,Productive
91,6,95,16,352,Tired,Leisure
26,51,172,139,399,Neutral,Leisure
155,53,179,129,352,Neutral,Leisure
67,64,196,73,336,Neutral,Leisure
11,47,151,142,426,Tired,Leisure
40,76,60,17,318,Sad,Productive
169,16,117,86,466,Tired,Leisure
91,27,33,170,378,Tired,Leisure
87,9,46,91,336,Tired,Leisure
27,43,72,78,323,Neutral,Leisure
164,11,65,121,313,Happy,Leisure
160,78,127,168,309,Sad,Leisure
129,3,22,30,439,Tired,Productive
159,15,193,60,377,Energetic,Leisure
134,24,77,61,454,Neutral,Productive
13,9,192,41,381,Happy,Leisure
168,76,42,75,426,Tired,Productive
16,21,144,126,310,Energetic,Leisure
74,75,100,41,304,Happy,Productive
122,77,218,92,436,Sad,Leisure
152,32,45,74,464,Neutral,Productive
54,64,82,145,427,Happy,Leisure
120,87,162,42,466,Energetic,Productive
119,26,14,90,477,Energetic,Productive
48,19,155,95,437,Sad,Leisure
132,51,219,155,325,Energetic,Leisure
152,2,76,104,471,Sad,Leisure
109,14,193,45,427,Tired,Leisure
106,67,97,15,415,Neutral,Productive
142,50,180,170,313,Neutral,Leisure
144,4,68,94,389,Happy,Leisure
60,0,79,144,364,Sad,Leisure
64,81,206,59,379,Sad,Leisure
108,84,205,159,321,Energetic,Leisure
89,11,178,91,404,Sad,Leisure
88,83,60,35,326,Sad,Productive
17,17,142,127,436,Sad,Leisure
146,62,7,93,354,Tired,Productive
17,74,19,139,357,Tired,Leisure
107,46,164,137,443,Sad,Leisure
118,21,187,80,468,Energetic,Leisure
109,43,152,48,391,Neutral,Leisure
134,52,54,35,447,Neutral,Productive
15,52,122,159,338,Tired,Leisure
92,90,128,169,327,Sad,Leisure
168,27,126,22,421,Happy,Productive
29,90,217,126,468,Neutral,Leisure
173,22,67,45,375,Sad,Productive
59,38,216,92,359,Energetic,Leisure
143,89,75,56,416,Sad,Productive
114,3,13,36,459,Happy,Productive
53,37,7,146,400,Sad,Leisure
175,47,132,129,469,Energetic,Leisure
89,57,154,138,375,Energetic,Leisure
144,76,119,74,398,Neutral,Productive
71,83,90,34,398,Happy,Productive
161,24,32,159,422,Neutral,Leisure
80,88,0,42,317,Neutral,Productive
49,58,190,70,422,Neutral,Leisure
116,53,59,167,402,Neutral,Leisure
101,39,238,128,370,Tired,Leisure
48,34,226,156,451,Happy,Leisure
9,72,17,166,411,Sad,Leisure
178,61,202,140,308,Energetic,Leisure
72,87,215,175,456,Tired,Leisure
137,10,2,102,408,Energetic,Productive
128,88,174,146,367,Happy,Leisure
127,83,224,124,338,Happy,Leisure
50,79,32,33,472,Energetic,Productive
12,38,163,25,362,Energetic,Leisure
25,51,9,171,355,Energetic,Leisure
143,74,188,110,363,Tired,Leisure
3,38,173,13,386,Tired,Leisure
96,44,151,79,373,Energetic,Leisure
148,10,122,165,437,Happy,Leisure
84,48,93,119,388,Happy,Leisure
127,37,86,94,475,Sad,Leisure
132,29,163,153,446,Energetic,Leisure
144,87,122,25,381,Neutral,Productive
134,46,130,113,416,Neutral,Leisure
107,54,232,137,437,Neutral,Leisure
136,53,176,39,456,Tired,Leisure
56,12,128,164,371,Neutral,Leisure
66,82,16,142,412,Neutral,Leisure
19,53,220,116,369,Sad,Leisure
137,69,188,85,327,Neutral,Leisure
14,85,159,78,309,Sad,Leisure
85,4,2,92,389,Tired,Leisure
143,40,39,19,431,Neutral,Productive
0,7,163,91,415,Sad,Leisure
28,81,190,53,328,Neutral,Leisure
34,26,163,51,392,Energetic,Leisure
154,12,51,168,306,Tired,Leisure
136,75,237,35,323,Sad,Leisure
99,88,157,107,339,Happy,Leisure
124,8,60,159,425,Sad,Leisure
175,80,203,6,390,Energetic,Productive
176,14,209,16,420,Neutral,Leisure
18,76,216,170,344,Happy,Leisure
78,32,53,29,318,Sad,Productive
42,17,63,29,450,Happy,Leisure
21,41,69,110,342,Neutral,Leisure
8,10,48,139,327,Tired,Leisure
160,87,99,66,336,Sad,Productive
106,22,138,180,377,Happy,Leisure
131,9,53,86,303,Tired,Productive
29,26,173,153,377,Neutral,Leisure
38,67,132,22,379,Neutral,Leisure
7,57,233,145,375,Energetic,Leisure
19,3,201,32,422,Neutral,Leisure
172,4,218,160,313,Neutral,Leisure
136,85,151,46,379,Happy,Productive
61,76,159,80,365,Sad,Leisure
91,2,53,53,335,Energetic,Leisure
174,46,218,150,321,Energetic,Leisure
42,45,238,38,306,Sad,Leisure
31,2,115,97,321,Tired,Leisure
77,1,132,86,399,Energetic,Leisure
109,65,112,98,429,Happy,Leisure
139,79,237,109,445,Tired,Leisure
97,82,86,90,480,Tired,Productive
66,16,185,101,456,Energetic,Leisure
139,65,112,152,444,Sad,Leisure
135,75,163,48,443,Neutral,Leisure
170,39,158,144,360,Energetic,Leisure
84,72,154,125,404,Sad,Leisure
80,44,72,34,390,Sad,Productive
132,87,28,90,379,Energetic,Productive
156,32,225,72,422,Energetic,Leisure
69,76,174,170,309,Sad,Leisure
115,17,215,104,377,Energetic,Leisure
107,43,200,90,315,Neutral,Leisure
104,90,101,34,431,Sad,Productive
152,80,225,145,410,Tired,Leisure
130,41,167,9,365,Tired,Leisure
111,23,105,2,328,Happy,Productive
149,23,109,108,474,Energetic,Leisure
106,10,57,156,475,Energetic,Leisure
180,40,40,95,418,Energetic,Productive
115,26,22,173,445,Sad,Leisure
176,1,104,39,345,Neutral,Productive
3,63,28,135,459,Energetic,Leisure
178,80,37,163,431,Tired,Productive
2,65,181,165,453,Tired,Leisure
67,68,62,180,449,Tired,Leisure
89,52,11,86,320,Neutral,Productive
33,83,204,155,363,Sad,Leisure
180,25,182,24,479,Energetic,Leisure
7,37,199,9,458,Tired,Leisure
139,3,192,37,324,Happy,Leisure
10,72,41,91,396,Energetic,Leisure
60,41,155,19,435,Sad,Leisure
90,54,96,149,425,Tired,Leisure
101,85,47,138,396,Sad,Productive
146,48,180,28,430,Happy,Leisure
158,60,166,138,369,Sad,Leisure
121,7,220,177,336,Happy,Leisure
34,31,32,1,444,Happy,Productive
64,70,93,97,429,Happy,Leisure
171,82,12,101,359,Tired,Productive
52,68,172,151,433,Energetic,Leisure
63,75,128,24,330,Happy,Leisure
83,27,237,92,355,Happy,Leisure
76,28,134,96,410,Sad,Leisure
31,29,121,140,325,Neutral,Leisure
13,21,211,59,398,Energetic,Leisure
14,30,79,66,449,Happy,Leisure
91,37,59,28,305,Tired,Productive
71,36,160,115,451,Sad,Leisure
161,37,115,142,457,Happy,Leisure
46,63,159,89,410,Energetic,Leisure
127,11,220,152,399,Sad,Leisure
145,68,131,135,451,Tired,Leisure
115,55,194,153,435,Neutral,Leisure
118,72,122,5,396,Energetic,Productive
85,44,109,175,336,Happy,Leisure
144,86,61,123,314,Happy,Productive
33,12,1,4,445,Sad,Productive
131,70,213,42,412,Happy,Leisure
137,56,79,119,355,Sad,Leisure
129,87,182,36,323,Energetic,Leisure
5,38,150,143,477,Tired,Leisure
26,87,136,157,354,Tired,Leisure
60,48,151,55,349,Energetic,Leisure
22,12,36,66,461,Neutral,Leisure
137,49,142,125,432,Sad,Leisure
141,89,169,21,308,Neutral,Productive
167,33,100,166,323,Neutral,Leisure
80,6,104,52,472,Neutral,Leisure
171,10,206,11,361,Sad,Leisure
179,61,198,139,316,Tired,Leisure
123,41,14,32,375,Neutral,Productive
11,18,205,40,451,Happy,Leisure
87,14,226,93,306,Neutral,Leisure
86,65,153,177,404,Sad,Leisure
71,29,210,3,300,Energetic,Leisure
158,81,146,173,351,Neutral,Leisure
57,82,196,24,356,Energetic,Leisure
79,5,38,176,436,Happy,Leisure
52,0,45,96,429,Neutral,Leisure
75,41,91,14,372,Tired,Productive
1,18,71,44,434,Sad,Leisure
89,85,132,164,426,Sad,Leisure
164,83,4,178,464,Neutral,Productive
174,68,68,145,364,Neutral,Productive
9,10,7,86,334,Neutral,Leisure
129,64,50,131,335,Tired,Productive
153,59,21,148,401,Happy,Productive
174,46,31,65,300,Neutral,Productive
50,79,223,114,312,Neutral,Leisure
49,58,163,91,399,Happy,Leisure
127,32,34,102,355,Happy,Productive
81,56,209,168,445,Sad,Leisure
51,23,174,13,444,Happy,Leisure
140,12,52,52,443,Tired,Productive
51,22,147,1,379,Tired,Leisure
57,75,97,164,373,Sad,Leisure
61,23,222,134,344,Happy,Leisure
131,32,158,44,380,Tired,Leisure
150,10,146,169,420,Tired,Leisure
140,87,21,89,417,Energetic,Productive
149,83,190,68,441,Happy,Leisure
11,10,3,44,437,Neutral,Leisure
101,77,9,171,405,Sad,Leisure
141,49,106,68,373,Sad,Productive
9,45,58,165,431,Happy,Leisure
122,56,230,115,405,Energetic,Leisure
156,1,215,23,395,Neutral,Leisure
38,81,106,140,392,Happy,Leisure
163,29,198,61,319,Energetic,Leisure
15,84,123,150,364,Tired,Leisure
0,80,119,97,382,Sad,Leisure
47,66,0,104,313,Neutral,Productive
43,40,209,36,375,Tired,Leisure
101,15,36,97,479,Sad,Leisure
126,40,128,45,392,Tired,Leisure
121,1,122,81,342,Tired,Leisure
34,49,45,171,363,Sad,Leisure
