study_minutes,workout_minutes,entertainment_minutes,scrolling_minutes,sleep_minutes,mood,label
21,74,33,65,395,Sad,Leisure
14,72,139,129,337,Energetic,Leisure
134,8,224,131,445,Happy,Leisure
36,22,134,59,441,Tired,Leisure
108,19,62,108,302,Happy,Leisure
117,21,148,165,317,Happy,Leisure
121,32,152,89,316,Happy,Leisure
3,44,46,75,379,Tired,Leisure
57,33,181,99,338,Sad,Leisure
58,0,58,160,362,Neutral,Leisure
171,8,170,36,425,Neutral,Leisure
48,74,135,143,364,Tired,Leisure
20,76,192,176,342,Sad,Leisure
105,59,221,149,382,Happy,Leisure
147,62,40,148,430,Tired,Productive
92,37,230,118,376,Sad,Leisure
63,15,117,145,463,Energetic,Leisure
83,87,218,28,458,Neutral,Leisure
38,56,199,139,320,Tired,Leisure
11,58,102,176,399,Happy,Leisure
37,39,44,74,322,Energetic,Leisure
21,8,205,136,360,Neutral,Leisure
33,77,0,133,467,Happy,Leisure
28,50,52,102,320,Tired,Leisure
127,83,231,4,306,Neutral,Leisure
131,7,35,156,365,Tired,Leisure
172,81,21,83,476,Neutral,Productive
28,50,50,51,318,Happy,Leisure
162,56,166,62,477,Happy,Leisure
84,40,166,134,366,Energetic,Leisure
66,20,27,109,461,Tired,Leisure
126,46,233,134,434,Sad,Leisure
39,17,125,111,411,Energetic,Leisure
60,65,214,89,315,Energetic,Leisure
48,28,75,42,375,Sad,Leisure
156,27,90,107,382,Energetic,Leisure
143,61,175,140,389,Energetic,Leisure
77,80,148,168,314,Energetic,Leisure
66,71,168,55,422,Tired,Leisure
99,35,24,25,315,Neutral,Productive
60,71,54,161,412,Neutral,Leisure
50,38,74,4,375,Happy,Productive
70,18,17,12,360,Tired,Productive
136,59,85,54,332,Energetic,Productive
29,3,234,137,399,Happy,Leisure
84,72,106,9,387,Energetic,Productive
49,86,86,118,309,Happy,Leisure
101,63,240,51,310,Happy,Leisure
91,43,169,25,325,Neutral,Leisure
63,32,152,62,379,Neutral,Leisure
88,90,15,95,383,Energetic,Productive
28,74,104,179,464,Sad,Leisure
164,61,181,166,324,Happy,Leisure
119,4,137,91,442,Tired,Leisure
170,66,106,120,337,Sad,Productive
28,51,191,156,318,Neutral,Leisure
167,87,205,123,343,Energetic,Leisure
69,32,67,3,409,Tired,Productive
118,79,72,125,342,Neutral,Leisure
66,76,141,89,320,Sad,Leisure
140,13,192,28,430,Happy,Leisure
167,57,171,114,383,Happy,Leisure
29,39,20,40,464,Sad,Productive
61,49,42,132,420,Tired,Leisure
65,82,224,47,338,Happy,Leisure
76,52,172,30,451,Energetic,Leisure
3,21,133,44,390,Sad,Leisure
56,52,112,0,341,Tired,Leisure
83,35,146,28,312,Energetic,Leisure
151,9,58,91,363,Energetic,Productive
28,51,51,13,374,Sad,Productive
8,24,102,129,438,Energetic,Leisure
161,1,157,117,410,Neutral,Leisure
16,84,197,174,447,Sad,Leisure
93,67,179,122,309,Happy,Leisure
141,30,215,103,307,Energetic,Leisure
175,46,185,88,477,Happy,Leisure
35,64,26,9,323,Happy,Productive
88,87,9,69,343,Neutral,Productive
66,14,171,20,338,Neutral,Leisure
70,88,106,9,322,Sad,Productive
44,60,150,49,376,Sad,Leisure
174,4,32,89,389,Neutral,Productive
151,12,156,10,310,Sad,Leisure
0,7,106,142,362,Energetic,Leisure
23,62,25,0,473,Happy,Productive
5,53,191,105,321,Tired,Leisure
62,84,204,55,374,Energetic,Leisure
76,72,123,46,388,Tired,Leisure
126,68,239,101,421,Energetic,Leisure
6,36,198,167,454,Tired,Leisure
146,26,11,34,316,Sad,Productive
3,7,205,122,337,Happy,Leisure
175,73,124,155,327,Neutral,Leisure
86,10,103,67,362,Happy,Leisure
72,47,36,85,348,Tired,Leisure
60,44,27,101,327,Happy,Leisure
29,4,109,44,411,Energetic,Leisure
163,34,105,153,478,Happy,Leisure
9,22,99,128,325,Energetic,Leisure
4,84,61,104,402,Sad,Leisure
108,26,122,21,364,Energetic,Leisure
175,76,204,171,470,Neutral,Leisure
173,51,139,65,347,Energetic,Productive
61,69,106,22,339,Sad,Productive
96,12,203,141,347,Energetic,Leisure
52,72,209,20,444,Sad,Leisure
116,69,36,87,343,Happy,Productive
124,24,64,179,335,Neutral,Leisure
94,6,58,127,343,Neutral,Leisure
58,53,20,65,469,Happy,Productive
176,15,89,64,374,Happy,Productive
140,13,46,170,338,Tired,Leisure
116,71,136,110,416,Neutral,Leisure
152,75,49,81,324,Energetic,Productive
114,65,83,132,439,Energetic,Leisure
115,58,66,119,363,Energetic,Leisure
83,17,2,98,312,Sad,Leisure
83,74,3,92,381,Neutral,Productive
129,31,66,43,315,Neutral,Productive
5,21,44,78,391,Sad,Leisure
180,70,120,98,381,Happy,Productive
141,25,130,71,450,Sad,Leisure
158,37,21,64,374,Sad,Productive
2,30,194,61,346,Energetic,Leisure
114,73,76,147,370,Energetic,Leisure
2,62,165,17,401,Tired,Leisure
150,48,220,153,351,Neutral,Leisure
154,6,58,168,356,Energetic,Leisure
25,6,206,112,410,Energetic,Leisure
137,46,178,83,414,Energetic,Leisure
91,76,206,47,372,Energetic,Leisure
165,38,234,57,327,Sad,Leisure
150,15,240,104,437,Neutral,Leisure
13,86,142,158,412,Happy,Leisure
72,29,22,141,388,Neutral,Leisure
10,53,4,126,390,Neutral,Leisure
17,39,225,92,309,Sad,Leisure
52,15,12,48,332,Happy,Productive
62,60,222,51,332,Neutral,Leisure
108,50,59,169,396,Sad,Leisure
80,79,152,137,376,Happy,Leisure
68,2,153,125,420,Neutral,Leisure
112,11,12,83,417,Neutral,Productive
146,44,222,124,373,Tired,Leisure
133,50,102,42,356,Tired,Productive
81,13,221,128,457,Happy,Leisure
41,39,189,51,349,Happy,Leisure
132,4,181,33,448,Sad,Leisure
83,1,117,13,457,Energetic,Leisure
143,30,229,29,470,Happy,Leisure
98,43,18,177,305,Sad,Leisure
60,26,240,170,473,Neutral,Leisure
42,24,50,147,466,Neutral,Leisure
76,30,36,110,405,Tired,Leisure
5,43,56,44,333,Energetic,Leisure
98,55,3,144,323,Energetic,Productive
8,7,84,36,314,Happy,Leisure
82,84,128,148,459,Tired,Leisure
103,48,212,66,436,Sad,Leisure
69,87,31,168,353,Sad,Leisure
158,27,120,31,392,Happy,Productive
59,64,208,149,373,Energetic,Leisure
48,22,201,49,332,Energetic,Leisure
134,65,100,82,404,Sad,Productive
150,49,38,180,391,Sad,Leisure
106,81,211,71,405,Tired,Leisure
83,56,211,109,448,Sad,Leisure
14,43,162,60,418,Sad,Leisure
163,68,9,42,342,Neutral,Productive
179,4,19,155,387,Neutral,Productive
121,73,107,20,310,Energetic,Productive
153,40,170,93,332,Energetic,Leisure
159,14,71,66,406,Neutral,Productive
68,58,238,144,431,Energetic,Leisure
34,43,154,84,320,Energetic,Leisure
34,61,84,29,390,Sad,Leisure
167,2,205,147,313,Sad,Leisure
10,88,129,39,397,Neutral,Leisure
147,51,66,35,460,Energetic,Productive
12,14,197,60,439,Neutral,Leisure
123,23,205,72,468,Sad,Leisure
142,72,22,135,322,Energetic,Productive
87,55,232,95,398,Tired,Leisure
1,56,196,106,401,Happy,Leisure
171,28,64,95,384,Sad,Productive
84,88,29,116,468,Sad,Productive
57,55,20,2,368,Energetic,Productive
136,26,186,93,479,Neutral,Leisure
14,19,49,21,419,Neutral,Leisure
143,59,237,180,389,Sad,Leisure
94,8,232,38,452,Neutral,Leisure
63,24,106,70,384,Sad,Leisure
120,38,120,6,333,Sad,Productive
82,76,133,85,381,Energetic,Leisure
110,7,187,0,451,Happy,Leisure
2,16,61,77,336,Tired,Leisure
99,23,65,11,417,Happy,Productive
140,63,224,99,353,Happy,Leisure
60,38,152,60,320,Sad,Leisure
95,11,175,149,431,Sad,Leisure
16,21,85,133,434,Sad,Leisure
90,82,84,75,437,Sad,Productive
37,79,184,165,388,Energetic,Leisure
103,7,75,132,417,Neutral,Leisure
124,47,237,79,349,Neutral,Leisure
147,0,14,161,304,Sad,Leisure
93,29,183,106,414,Tired,Leisure
33,0,75,107,447,Sad,Leisure
15,60,87,61,363,Sad,Leisure
135,0,13,73,342,Neutral,Productive
42,70,106,54,377,Sad,Leisure
172,46,237,9,473,Energetic,Leisure
131,14,226,139,316,Happy,Leisure
94,38,183,154,424,Happy,Leisure
79,0,94,125,439,Happy,Leisure
56,75,1,136,335,Happy,Leisure
164,60,131,134,358,Sad,Leisure
7,24,5,129,395,Neutral,Leisure
10,26,75,78,437,Happy,Leisure
79,29,236,117,348,Neutral,Leisure
154,30,144,118,467,Neutral,Leisure
143,42,172,10,355,Happy,Productive
68,12,238,40,408,Energetic,Leisure
82,55,16,9,431,Energetic,Productive
28,3,108,160,468,Energetic,Leisure
57,55,220,9,417,Happy,Leisure
5,48,9,14,374,Tired,Productive
108,7,41,150,461,Neutral,Leisure
172,27,188,11,461,Energetic,Leisure
52,16,126,71,428,Tired,Leisure
174,20,134,152,344,Tired,Leisure
129,89,24,37,441,Neutral,Productive
121,24,108,123,372,Neutral,Leisure
39,5,39,111,360,Happy,Leisure
3,18,100,9,475,Sad,Leisure
131,55,26,90,461,Happy,Productive
24,0,77,15,413,Tired,Leisure
85,19,179,39,466,Energetic,Leisure
140,33,166,17,428,Happy,Leisure
43,54,71,22,369,Energetic,Productive
10,35,31,19,419,Energetic,Leisure
41,4,169,173,445,Energetic,Leisure
125,88,98,62,394,Happy,Productive
12,80,117,92,370,Neutral,Leisure
83,47,76,75,328,Happy,Leisure
114,80,218,118,412,Energetic,Leisure
92,66,30,12,304,Happy,Productive
123,29,40,178,444,Sad,Leisure
34,43,231,82,399,Energetic,Leisure
34,86,162,146,377,Sad,Leisure
109,69,142,106,473,Tired,Leisure
72,56,112,96,463,Sad,Leisure
168,60,128,97,444,Happy,Productive
157,49,11,142,333,Neutral,Productive
151,80,147,45,412,Energetic,Productive
127,54,61,18,343,Tired,Productive
97,77,227,9,401,Energetic,Leisure
59,59,89,153,326,Sad,Leisure
48,77,113,179,320,Tired,Leisure
2,9,171,36,317,Neutral,Leisure
55,53,175,148,321,Energetic,Leisure
76,42,104,178,429,Energetic,Leisure
39,31,147,119,323,Tired,Leisure
125,59,112,78,460,Energetic,Leisure
49,79,29,22,416,Neutral,Productive
139,52,32,21,478,Neutral,Productive
62,52,195,166,375,Neutral,Leisure
34,6,119,81,425,Tired,Leisure
51,52,52,30,364,Energetic,Productive
128,8,153,114,386,Happy,Leisure
172,38,215,132,457,Happy,Leisure
27,11,58,56,381,Neutral,Leisure
106,75,223,158,344,Sad,Leisure
99,17,41,147,419,Neutral,Leisure
161,60,131,173,399,Neutral,Leisure
93,8,49,113,323,Tired,Leisure
62,52,126,168,424,Energetic,Leisure
32,90,61,92,436,Neutral,Leisure
120,64,176,30,426,Sad,Leisure
43,54,132,118,314,Neutral,Leisure
111,30,107,34,444,Sad,Leisure
67,23,143,111,416,Tired,Leisure
16,31,87,59,328,Sad,Leisure
134,60,82,83,370,Energetic,Productive
157,44,199,32,366,Sad,Leisure
26,59,18,53,469,Energetic,Productive
120,54,35,127,407,Energetic,Productive
29,40,54,173,450,Neutral,Leisure
151,50,128,131,462,Sad,Leisure
24,64,47,146,378,Neutral,Leisure
41,68,134,20,353,Tired,Leisure
91,22,239,153,410,Happy,Leisure
117,74,183,170,454,Sad,Leisure
16,5,155,22,344,Sad,Leisure
2,54,41,9,318,Sad,Productive
143,31,94,128,381,Energetic,Leisure
87,75,50,168,409,Energetic,Leisure
168,16,27,85,355,Neutral,Productive
117,41,14,145,316,Sad,Leisure
127,84,80,42,302,Sad,Productive
148,7,95,41,357,Neutral,Productive
32,77,39,74,453,Happy,Leisure
36,30,129,121,406,Happy,Leisure
45,6,122,139,437,Neutral,Leisure
51,89,158,93,363,Sad,Leisure
166,48,62,105,436,Sad,Productive
163,54,100,43,408,Energetic,Productive
109,58,181,30,453,Happy,Leisure
93,26,69,33,411,Neutral,Productive
143,26,72,2,445,Happy,Productive
6,44,51,36,472,Tired,Leisure
24,76,81,140,467,Sad,Leisure
159,36,164,11,432,Sad,Productive
124,47,92,71,443,Tired,Productive
123,18,26,83,396,Neutral,Productive
102,20,141,165,427,Happy,Leisure
58,33,83,154,418,Happy,Leisure
77,50,115,80,336,Happy,Leisure
53,12,22,161,330,Tired,Leisure
154,83,173,29,398,Tired,Productive
109,65,27,106,303,Neutral,Productive
132,42,170,121,305,Neutral,Leisure
91,14,42,109,341,Tired,Leisure
98,83,138,131,437,Energetic,Leisure
170,49,77,125,389,Tired,Productive
106,8,28,69,458,Neutral,Productive
81,86,223,8,390,Tired,Leisure
124,16,45,33,391,Tired,Productive
43,76,111,105,320,Tired,Leisure
66,83,133,80,305,Sad,Leisure
31,8,102,142,365,Happy,Leisure
23,73,196,143,324,Energetic,Leisure
177,68,153,89,371,Happy,Productive
30,38,163,7,335,Neutral,Leisure
168,27,193,25,426,Sad,Leisure
6,5,38,1,406,Neutral,Leisure
134,50,159,74,377,Neutral,Leisure
132,18,41,104,412,Happy,Productive
43,21,100,89,377,Tired,Leisure
12,57,178,169,338,Neutral,Leisure
140,83,127,125,472,Energetic,Leisure
147,66,190,162,471,Sad,Leisure
74,45,185,49,368,Energetic,Leisure
139,55,119,13,411,Energetic,Productive
88,83,160,27,362,Energetic,Leisure
16,19,166,45,370,Neutral,Leisure
170,52,150,31,333,Neutral,Productive
24,56,59,13,412,Energetic,Productive
116,46,40,133,425,Happy,Leisure
163,88,120,20,381,Tired,Productive
178,22,188,26,387,Energetic,Leisure
109,65,200,137,464,Happy,Leisure
103,5,145,148,378,Tired,Leisure
21,72,111,67,396,Happy,Leisure
35,36,109,47,301,Tired,Leisure
168,22,239,119,438,Tired,Leisure
164,44,162,105,471,Tired,Leisure
54,78,29,144,441,Happy,Leisure
103,29,84,157,475,Tired,Leisure
111,82,0,123,390,Neutral,Productive
38,43,36,104,474,Happy,Leisure
97,86,234,38,318,Energetic,Leisure
6,5,124,13,323,Energetic,Leisure
12,30,136,87,456,Sad,Leisure
0,86,204,2,459,Energetic,Leisure
22,40,224,157,388,Neutral,Leisure
69,55,193,92,441,Tired,Leisure
115,71,229,151,469,Tired,Leisure
107,57,87,54,316,Neutral,Productive
100,38,135,62,335,Tired,Leisure
102,86,127,176,357,Happy,Leisure
58,46,114,156,374,Tired,Leisure
100,10,108,157,346,Energetic,Leisure
9,66,59,179,451,Energetic,Leisure
161,43,124,58,348,Sad,Productive
155,2,43,118,365,Happy,Leisure
141,52,175,150,315,Tired,Leisure
55,62,116,90,307,Energetic,Leisure
36,10,78,127,405,Energetic,Leisure
148,13,167,164,458,Neutral,Leisure
111,76,131,18,302,Neutral,Productive
174,31,138,21,436,Tired,Productive
96,74,98,161,331,Tired,Leisure
160,87,76,7,300,Tired,Productive
137,27,187,159,401,Tired,Leisure
32,72,129,12,347,Sad,Leisure
132,54,194,96,433,Neutral,Leisure
23,31,238,70,467,Tired,Leisure
43,74,70,122,378,Happy,Leisure
151,68,110,32,337,Sad,Productive
113,24,43,36,395,Sad,Productive
50,19,122,12,356,Sad,Leisure
133,69,98,137,410,Happy,Leisure
73,18,138,112,406,Neutral,Leisure
2,90,20,168,393,Neutral,Leisure
0,68,13,53,454,Energetic,Productive
159,61,77,177,326,Neutral,Leisure
92,81,14,22,459,Sad,Productive
178,40,138,152,453,Happy,Leisure
39,65,209,60,444,Happy,Leisure
165,78,38,91,417,Tired,Productive
153,41,64,170,335,Sad,Leisure
163,71,122,47,368,Happy,Productive
42,60,33,132,398,Energetic,Leisure
84,60,221,35,413,Neutral,Leisure
164,88,12,28,370,Energetic,Productive
15,42,158,118,369,Energetic,Leisure
159,37,111,45,312,Happy,Productive
174,50,42,72,302,Happy,Productive
176,17,62,21,354,Tired,Productive
96,67,17,40,350,Happy,Productive
4,70,78,82,329,Happy,Leisure
148,12,240,46,364,Energetic,Leisure
6,72,13,130,351,Tired,Leisure
55,29,177,2,444,Tired,Leisure
0,57,104,135,458,Energetic,Leisure
83,3,176,14,432,Neutral,Leisure
34,36,171,153,366,Neutral,Leisure
118,53,156,129,421,Neutral,Leisure
83,69,96,112,456,Sad,Leisure
115,18,181,18,312,Neutral,Leisure
67,37,8,109,342,Neutral,Leisure
75,55,123,25,375,Energetic,Leisure
68,61,86,138,404,Neutral,Leisure
177,12,170,29,330,Tired,Leisure
85,32,76,88,343,Neutral,Leisure
106,6,159,142,354,Happy,Leisure
61,52,58,124,377,Energetic,Leisure
151,75,54,65,302,Tired,Productive
83,71,99,162,347,Happy,Leisure
107,34,79,132,455,Neutral,Leisure
159,8,60,94,457,Sad,Productive
173,21,31,46,335,Happy,Productive
150,66,130,163,421,Happy,Leisure
128,52,138,113,331,Energetic,Leisure
132,32,20,74,346,Tired,Productive
39,37,27,117,325,Tired,Leisure
88,28,20,119,375,Energetic,Leisure
162,74,65,149,395,Neutral,Productive
31,55,124,102,383,Energetic,Leisure
48,74,221,171,382,Energetic,Leisure
142,17,133,64,318,Sad,Leisure
66,54,17,163,431,Energetic,Leisure
82,26,79,29,397,Happy,Leisure
158,35,63,175,386,Neutral,Leisure
51,87,228,22,424,Tired,Leisure
119,64,186,64,370,Happy,Leisure
129,18,104,33,400,Happy,Productive
8,24,173,29,438,Energetic,Leisure
175,4,21,68,404,Energetic,Productive
43,79,42,48,450,Happy,Productive
150,49,109,68,478,Energetic,Productive
87,85,39,72,457,Tired,Productive
70,79,30,105,436,Happy,Productive
92,27,91,74,435,Energetic,Leisure
118,38,91,126,367,Energetic,Leisure
172,7,74,108,426,Tired,Leisure
155,80,82,150,409,Neutral,Productive
169,43,228,84,318,Sad,Leisure
130,10,239,31,369,Sad,Leisure
73,66,55,146,462,Happy,Leisure
64,78,96,169,418,Sad,Leisure
82,20,117,94,348,Sad,Leisure
109,49,119,121,385,Neutral,Leisure
94,2,76,169,448,Energetic,Leisure
84,85,57,43,458,Sad,Productive
144,76,121,124,316,Happy,Leisure
64,43,68,85,358,Neutral,Leisure
67,73,4,43,301,Happy,Productive
69,37,19,145,314,Happy,Leisure
0,81,142,168,374,Happy,Leisure
80,85,189,126,306,Sad,Leisure
93,19,202,157,422,Neutral,Leisure
119,16,125,173,367,Tired,Leisure
137,46,160,71,324,Tired,Leisure
54,88,151,131,422,Energetic,Leisure
70,26,150,21,355,Tired,Leisure
59,59,227,64,336,Tired,Leisure
180,6,95,117,353,Tired,Leisure
24,51,16,20,305,Sad,Productive
39,70,146,14,383,Happy,Leisure
58,28,231,51,465,Neutral,Leisure
108,37,107,47,378,Neutral,Leisure
172,1,233,6,313,Tired,Leisure
125,19,175,12,342,Sad,Leisure
13,46,171,101,467,Neutral,Leisure
76,16,144,103,366,Happy,Leisure
62,0,64,37,314,Neutral,Leisure
88,59,148,140,333,Energetic,Leisure
94,9,214,49,326,Tired,Leisure
41,34,51,95,473,Tired,Leisure
135,37,106,180,389,Energetic,Leisure
25,76,52,115,339,Neutral,Leisure
28,87,170,178,371,Energetic,Leisure
12,29,181,131,477,Sad,Leisure
23,39,0,8,389,Neutral,Productive
130,66,132,48,426,Energetic,Productive
120,2,148,108,331,Neutral,Leisure
62,64,72,59,438,Neutral,Leisure
73,88,159,57,403,Sad,Leisure
20,42,106,155,406,Happy,Leisure
142,51,94,106,327,Tired,Leisure
87,78,23,119,352,Sad,Productive
42,69,231,44,422,Happy,Leisure
73,63,234,88,397,Happy,Leisure
44,89,55,82,379,Energetic,Leisure
103,55,218,45,312,Energetic,Leisure
155,35,186,81,462,Happy,Leisure
24,0,22,13,454,Tired,Leisure
71,79,18,28,426,Neutral,Productive
150,17,213,81,428,Tired,Leisure
154,52,151,173,325,Neutral,Leisure
81,52,232,69,463,Neutral,Leisure
40,46,227,9,356,Tired,Leisure
56,69,236,144,335,Tired,Leisure
130,87,77,30,433,Happy,Productive
65,18,49,17,438,Tired,Productive
17,31,55,177,420,Happy,Leisure
41,2,148,119,366,Neutral,Leisure
122,34,110,123,406,Tired,Leisure
133,38,98,125,304,Tired,Leisure
55,39,6,107,418,Sad,Leisure
90,35,226,168,381,Tired,Leisure
118,26,94,174,350,Tired,Leisure
92,43,120,64,437,Energetic,Leisure
29,18,226,126,377,Neutral,Leisure
75,12,158,4,322,Sad,Leisure
77,33,216,82,349,Energetic,Leisure
108,76,194,80,463,Tired,Leisure
11,34,30,122,406,Sad,Leisure
43,66,81,9,372,Tired,Productive
159,90,165,159,312,Energetic,Leisure
31,11,137,36,381,Neutral,Leisure
143,89,174,51,324,Sad,Productive
116,40,40,116,406,Neutral,Leisure
4,3,34,137,473,Tired,Leisure
38,47,147,58,350,Sad,Leisure
45,76,124,28,435,Energetic,Leisure
121,71,127,41,448,Tired,Productive
8,85,164,54,364,Tired,Leisure
68,47,152,1,385,Sad,Leisure
18,47,183,133,324,Sad,Leisure
92,4,104,84,391,Tired,Leisure
55,47,76,162,319,Happy,Leisure
178,36,158,131,358,Happy,Leisure
139,9,101,161,426,Tired,Leisure
168,74,83,31,436,Neutral,Productive
26,28,44,67,398,Energetic,Leisure
15,45,3,80,346,Energetic,Leisure
24,35,164,145,329,Energetic,Leisure
35,7,154,82,408,Sad,Leisure
30,84,224,32,476,Energetic,Leisure
61,44,151,115,447,Neutral,Leisure
9,8,30,34,478,Neutral,Leisure
75,61,38,140,475,Energetic,Leisure
1,59,231,167,420,Energetic,Leisure
80,59,167,16,404,Energetic,Leisure
68,69,170,98,448,Neutral,Leisure
44,35,83,6,310,Energetic,Leisure
16,52,79,0,373,Happy,Leisure
130,30,147,177,408,Tired,Leisure
9,85,146,12,454,Energetic,Leisure
68,88,24,124,444,Sad,Productive
81,62,17,24,468,Tired,Productive
38,28,37,28,325,Energetic,Productive
1,1,62,108,464,Happy,Leisure
94,13,163,13,355,Tired,Leisure
61,67,67,45,434,Tired,Productive
27,8,237,96,430,Sad,Leisure
94,44,195,49,302,Neutral,Leisure
74,89,188,17,377,Happy,Leisure
138,52,120,37,365,Tired,Productive
16,30,122,62,328,Happy,Leisure
84,46,21,96,358,Tired,Productive
7,31,172,39,381,Neutral,Leisure
153,53,145,107,378,Happy,Leisure
147,58,215,43,365,Happy,Leisure
162,22,180,109,359,Neutral,Leisure
60,17,198,60,382,Sad,Leisure
103,72,131,112,376,Tired,Leisure
157,46,92,128,338,Sad,Leisure
173,25,217,11,306,Sad,Leisure
111,73,121,4,316,Tired,Productive
176,53,132,109,302,Tired,Leisure
56,82,90,140,407,Sad,Leisure
37,2,44,17,372,Tired,Leisure
43,44,105,60,450,Neutral,Leisure
154,66,156,111,300,Tired,Leisure
85,29,101,157,334,Sad,Leisure
161,43,105,148,403,Tired,Leisure
71,66,9,172,454,Happy,Leisure
65,3,187,91,309,Sad,Leisure
81,80,44,25,340,Tired,Productive
7,67,71,111,437,Happy,Leisure
64,37,178,171,441,Neutral,Leisure
85,61,95,162,338,Happy,Leisure
77,20,76,19,375,Energetic,Productive
149,60,189,98,346,Neutral,Leisure
17,5,155,162,421,Energetic,Leisure
78,77,35,11,331,Energetic,Productive
177,51,120,154,300,Neutral,Leisure
91,60,148,149,317,Neutral,Leisure
57,60,198,51,457,Sad,Leisure
150,74,194,36,425,Tired,Leisure
13,13,176,57,408,Neutral,Leisure
150,51,188,142,455,Sad,Leisure
163,61,129,1,421,Sad,Productive
89,44,96,69,453,Energetic,Leisure
5,81,49,55,448,Neutral,Leisure
154,59,207,117,302,Neutral,Leisure
173,75,48,8,388,Sad,Productive
43,15,12,24,376,Sad,Productive
88,13,151,178,328,Happy,Leisure
164,17,100,116,305,Energetic,Leisure
158,37,60,171,389,Happy,Leisure
55,32,139,125,430,Happy,Leisure
41,56,74,79,400,Neutral,Leisure
49,35,33,147,466,Happy,Leisure
154,51,229,150,301,Happy,Leisure
68,59,121,19,478,Sad,Leisure
52,83,95,154,370,Sad,Leisure
145,78,194,10,429,Neutral,Productive
119,13,162,85,326,Neutral,Leisure
123,58,202,29,401,Neutral,Leisure
121,32,24,146,426,Neutral,Leisure
70,63,108,172,338,Energetic,Leisure
49,24,199,53,387,Neutral,Leisure
153,41,233,155,407,Tired,Leisure
53,50,133,53,311,Energetic,Leisure
151,10,189,73,465,Tired,Leisure
107,50,14,123,370,Happy,Productive
115,66,123,56,399,Neutral,Productive
91,62,16,56,454,Sad,Productive
166,9,23,105,376,Tired,Productive
161,5,111,121,471,Neutral,Leisure
74,16,108,63,463,Neutral,Leisure
174,72,144,117,427,Happy,Leisure
19,16,25,178,427,Neutral,Leisure
141,41,200,34,453,Sad,Leisure
178,18,48,22,338,Energetic,Productive
78,0,140,137,473,Sad,Leisure
106,37,73,111,462,Sad,Leisure
93,13,231,29,336,Energetic,Leisure
121,16,202,121,453,Sad,Leisure
100,58,239,110,406,Neutral,Leisure
